change_id,401_lines_added,402_lines_deleted,403_lines_changed,404_loc,405_file_lines,406_time_of_day,407_day_of_week,408_previous_patches,409_previous_buggy_patches,410_file_age,411_commit_time,412_full_path,413_patch_lines,414_lines_inserted,415_lines_removed,500_Buggy?
43484,1,0,6,8,0,13,3,23,17,528,'2008-05-14 13:34:52+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/itemmanager.java,0,7,1,0
43500,35,19,31,96,906,12,4,2,1,149,'2008-05-15 12:52:06+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/value/qvaluefactoryimpl.java,512,68,28,0
43511,0,0,2,2,188,12,4,2,0,149,'2008-05-15 12:52:06+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/value/valuefactoryqimpl.java,512,1,1,0
43520,2,1,4,11,186,12,4,2,0,149,'2008-05-15 12:52:06+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/value/valueformat.java,512,6,5,0
43529,0,0,6,8,79,12,4,1,1,40,'2008-05-15 12:52:06+00:00',jackrabbit-spi-commons/src/test/java/org/apache/jackrabbit/spi/commons/nodetype/booleanconstrainttest.java,512,4,4,0
43537,71,1,32,109,349,12,4,1,1,149,'2008-05-15 12:52:06+00:00',jackrabbit-spi-commons/src/test/java/org/apache/jackrabbit/spi/commons/value/qvaluetest.java,512,90,19,0
43546,11,2,0,16,129,12,4,3,3,267,'2008-05-15 12:52:06+00:00',jackrabbit-spi/src/main/java/org/apache/jackrabbit/spi/qvalue.java,512,13,3,0
43555,9,1,0,11,131,12,4,7,5,267,'2008-05-15 12:52:06+00:00',jackrabbit-spi/src/main/java/org/apache/jackrabbit/spi/qvaluefactory.java,0,10,1,0
43571,0,0,2,2,0,14,5,5,1,530,'2008-05-16 14:13:09+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/itemdefinitionimpl.java,383,1,1,0
43577,4,0,2,8,0,14,5,5,2,530,'2008-05-16 14:13:09+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/nodedefinitionimpl.java,383,7,1,0
43583,163,0,0,164,0,14,5,0,0,0,'2008-05-16 14:13:09+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/nodetypedefinitionimpl.java,383,164,0,0
43587,7,4,22,46,0,14,5,5,3,225,'2008-05-16 14:13:09+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/nodetypetemplateimpl.java,383,32,14,0
43594,0,0,2,2,0,14,5,3,1,530,'2008-05-16 14:13:09+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/propertydefinitionimpl.java,383,1,1,0
43599,16,0,0,17,0,14,5,8,4,530,'2008-05-16 14:13:09+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/compact/compactnodetypedefreader.java,0,17,0,0
43610,43,0,0,44,468,7,4,5,4,63,'2008-05-22 07:11:50+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/defaultsecuritymanager.java,285,44,0,1
43616,8,0,17,27,1633,7,4,35,26,535,'2008-05-22 07:11:50+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/sessionimpl.java,285,10,17,0
43625,8,0,2,11,187,7,4,5,3,535,'2008-05-22 07:11:50+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/systemsession.java,285,10,1,0
43634,8,0,0,9,103,7,4,2,1,63,'2008-05-22 07:11:50+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/jackrabbitsecuritymanager.java,285,9,0,0
43643,26,0,0,27,321,7,4,2,2,63,'2008-05-22 07:11:50+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/simple/simplesecuritymanager.java,285,27,0,1
43652,28,0,2,33,356,7,4,3,3,63,'2008-05-22 07:11:50+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/user/usermanagerimpltest.java,0,32,1,0
43410,21,6,45,77,1489,16,1,6,4,203,'2008-05-12 16:40:39+00:00',jackrabbit-spi2jcr/src/main/java/org/apache/jackrabbit/spi2jcr/repositoryserviceimpl.java,0,67,10,0
43421,22,6,37,73,924,17,1,9,6,203,'2008-05-12 17:23:47+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/sessionimpl.java,443,33,40,1
43429,0,278,0,279,279,17,1,2,0,203,'2008-05-12 17:23:47+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/name/localnamespacemappings.java,0,0,279,0
43437,100,0,0,101,101,17,1,0,0,0,'2008-05-12 17:45:17+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/namespaceregistryimpl.java,259,101,0,0
43441,0,4,0,5,534,17,1,8,6,203,'2008-05-12 17:45:17+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/workspaceimpl.java,259,0,5,0
43448,0,1,0,1,1043,17,1,7,4,203,'2008-05-12 17:45:17+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/workspacemanager.java,259,0,1,0
43456,0,100,0,101,101,17,1,6,5,203,'2008-05-12 17:45:17+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/name/namespaceregistryimpl.java,0,0,101,0
43463,59,0,0,62,423,9,3,8,4,442,'2008-05-14 09:44:44+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/abstractsession.java,972,62,0,1
43470,104,0,0,105,106,9,3,0,0,0,'2008-05-14 09:44:44+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/xml/documentviewexporter.java,972,105,0,1
43475,580,0,0,581,561,9,3,0,0,0,'2008-05-14 09:44:44+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/xml/exporter.java,972,581,0,1
43479,170,0,0,171,179,9,3,0,0,0,'2008-05-14 09:44:44+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/xml/systemviewexporter.java,0,171,0,1
43498,66,0,0,67,0,8,4,0,0,0,'2008-05-15 08:04:10+00:00',jackrabbit-api/src/main/java/org/apache/jackrabbit/api/jsr283/nodetype/invalidnodetypedefinitionexception.java,1341,67,0,0
43502,92,0,0,93,0,8,4,0,0,0,'2008-05-15 08:04:10+00:00',jackrabbit-api/src/main/java/org/apache/jackrabbit/api/jsr283/nodetype/nodedefinitiontemplate.java,1341,93,0,0
43507,153,0,0,154,0,8,4,0,0,0,'2008-05-15 08:04:10+00:00',jackrabbit-api/src/main/java/org/apache/jackrabbit/api/jsr283/nodetype/nodetypedefinition.java,1341,154,0,0
43512,66,0,0,67,0,8,4,0,0,0,'2008-05-15 08:04:10+00:00',jackrabbit-api/src/main/java/org/apache/jackrabbit/api/jsr283/nodetype/nodetypeexistsexception.java,1341,67,0,0
43516,103,0,0,104,0,8,4,0,0,0,'2008-05-15 08:04:10+00:00',jackrabbit-api/src/main/java/org/apache/jackrabbit/api/jsr283/nodetype/nodetypetemplate.java,1341,104,0,0
43521,99,0,0,100,0,8,4,0,0,0,'2008-05-15 08:04:10+00:00',jackrabbit-api/src/main/java/org/apache/jackrabbit/api/jsr283/nodetype/propertydefinitiontemplate.java,1341,100,0,0
43525,0,0,2,2,0,8,4,2,1,175,'2008-05-15 08:04:10+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/nodedefinitiontemplateimpl.java,1341,1,1,0
43535,0,0,2,2,0,8,4,8,5,528,'2008-05-15 08:04:10+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/nodetypeimpl.java,1341,1,1,0
43543,1,0,9,12,0,8,4,13,8,528,'2008-05-15 08:04:10+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/nodetypemanagerimpl.java,1341,6,6,1
43552,0,0,6,8,0,8,4,4,2,224,'2008-05-15 08:04:10+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/nodetypetemplateimpl.java,1341,4,4,1
43561,0,0,2,2,0,8,4,2,2,175,'2008-05-15 08:04:10+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/propertydefinitiontemplateimpl.java,1341,1,1,0
43566,0,66,0,67,0,8,4,1,0,224,'2008-05-15 08:04:10+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/jsr283/invalidnodetypedefinitionexception.java,1341,0,67,0
43570,0,92,0,93,0,8,4,2,2,224,'2008-05-15 08:04:10+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/jsr283/nodedefinitiontemplate.java,1341,0,93,0
43575,0,153,0,154,0,8,4,2,1,224,'2008-05-15 08:04:10+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/jsr283/nodetypedefinition.java,1341,0,154,0
43576,0,66,0,67,0,8,4,2,0,224,'2008-05-15 08:04:10+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/jsr283/nodetypeexistsexception.java,1341,0,67,0
43580,0,103,0,104,0,8,4,2,1,224,'2008-05-15 08:04:10+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/jsr283/nodetypetemplate.java,1341,0,104,0
43582,0,99,0,100,0,8,4,3,2,224,'2008-05-15 08:04:10+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/jsr283/propertydefinitiontemplate.java,0,0,100,0
43595,0,0,2,3,206,11,3,1,1,133,'2008-05-21 11:31:00+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/packaging/filtercontentpackage.java,241,1,2,0
43601,0,1,0,2,78,11,3,1,1,133,'2008-05-21 11:31:00+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/predicate/depthpredicate.java,241,0,2,0
43606,0,1,0,2,117,11,3,1,1,133,'2008-05-21 11:31:00+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/predicate/ntfilepredicate.java,241,0,2,0
43612,0,1,0,2,78,11,3,1,1,133,'2008-05-21 11:31:00+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/predicate/pathpredicate.java,241,0,2,0
43621,41,0,0,42,51,11,3,0,0,0,'2008-05-21 11:31:00+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/predicate/predicate.java,241,42,0,0
43627,0,8,0,10,103,11,3,4,2,353,'2008-05-21 11:31:00+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/repository/proxyrepository.java,241,0,10,0
43636,0,0,6,7,238,11,3,1,1,133,'2008-05-21 11:31:00+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/visitor/filteringitemvisitor.java,241,3,4,0
43645,0,2,3,8,113,11,3,4,1,534,'2008-05-21 11:31:00+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/util/name/namespaceextractor.java,0,2,6,0
43653,0,0,67,95,2021,12,2,19,13,541,'2008-05-27 12:54:15+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/batcheditemoperations.java,0,65,30,0
43675,46,0,14,64,0,14,4,2,0,549,'2008-06-05 14:51:12+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/util/transientfilefactory.java,0,52,12,0
43913,0,0,2,2,1181,6,5,19,15,492,'2008-06-27 06:39:03+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/journal/databasejournal.java,0,1,1,0
43927,0,0,28,37,234,12,5,1,0,199,'2008-07-04 12:09:02+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/identifier/abstractidfactory.java,238,24,13,0
43936,69,0,0,70,70,12,5,0,0,0,'2008-07-04 12:09:02+00:00',jackrabbit-spi-commons/src/test/java/org/apache/jackrabbit/spi/commons/identifier/serializationtest.java,238,70,0,0
43939,41,0,0,42,0,12,5,0,0,0,'2008-07-04 12:09:02+00:00',jackrabbit-spi-commons/src/test/java/org/apache/jackrabbit/spi/commons/identifier/testall.java,0,42,0,0
43949,16,14,40,72,1096,10,3,27,19,590,'2008-07-16 10:11:29+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/lucenequerybuilder.java,1383,37,35,0
43959,9,8,2,21,202,10,3,17,15,590,'2008-07-16 10:11:29+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/queryimpl.java,1383,11,10,0
43968,2,0,2,5,61,10,3,1,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/andquerynode.java,1383,4,1,0
43976,1,0,26,28,76,10,3,1,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/defaultquerynodevisitor.java,1383,15,13,0
43985,2,0,2,5,98,10,3,1,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/derefquerynode.java,1383,4,1,0
43994,2,0,2,5,103,10,3,1,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/exactquerynode.java,1383,4,1,0
44002,2,0,4,7,184,10,3,1,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/locationstepquerynode.java,1383,5,2,0
44010,2,0,2,5,175,10,3,2,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/naryquerynode.java,1383,4,1,0
44020,2,0,4,7,65,10,3,1,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/nodetypequerynode.java,1383,5,2,0
44032,2,0,2,5,58,10,3,1,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/notquerynode.java,1383,4,1,0
44044,2,0,2,5,60,10,3,1,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/orquerynode.java,1383,4,1,0
44056,2,0,4,7,199,10,3,1,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/orderquerynode.java,1383,5,2,0
44069,2,0,4,7,189,10,3,1,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/pathquerynode.java,1383,5,2,0
44081,4,1,2,9,123,10,3,1,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/propertyfunctionquerynode.java,1383,6,3,0
44090,3,0,6,10,137,10,3,1,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/querynode.java,1383,7,3,0
44100,1,0,26,28,49,10,3,1,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/querynodevisitor.java,1383,15,13,0
44110,2,0,4,7,144,10,3,1,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/queryrootnode.java,1383,5,2,0
44121,3,0,22,26,338,10,3,1,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/querytreedump.java,1383,15,11,0
44129,2,1,4,9,338,10,3,1,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/relationquerynode.java,1383,5,4,0
44140,4,1,2,9,205,10,3,1,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/textsearchquerynode.java,1383,6,3,0
44148,1,0,14,16,60,10,3,1,0,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/traversingquerynodevisitor.java,1383,9,7,0
44156,12,9,26,51,517,10,3,1,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/sql/queryformat.java,1383,29,22,0
44164,8,1,33,47,517,10,3,1,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/xpath/queryformat.java,1383,27,20,0
44175,2,0,0,2,151,10,3,1,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/xpath/simplenode.java,1383,2,0,0
44181,15,14,23,60,1182,10,3,3,1,148,'2008-07-16 10:11:29+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/xpath/xpathquerybuilder.java,0,33,27,0
43413,0,0,2,2,534,16,1,7,5,203,'2008-05-12 16:51:39+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/workspaceimpl.java,211,1,1,1
43420,17,9,10,44,225,16,1,5,3,203,'2008-05-12 16:51:39+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/query/queryimpl.java,211,27,17,1
43428,0,8,4,13,131,16,1,4,3,203,'2008-05-12 16:51:39+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/query/querymanagerimpl.java,0,2,11,1
43438,0,266,0,267,267,17,1,7,3,526,'2008-05-12 17:50:40+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/localnamespacemappings.java,384,0,267,0
43444,0,19,28,55,1689,17,1,30,25,526,'2008-05-12 17:50:40+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/sessionimpl.java,0,19,36,0
43454,0,0,2,2,1078,8,3,12,9,527,'2008-05-14 08:10:30+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/lock/lockmanagerimpl.java,0,1,1,0
43468,44,0,0,47,181,9,3,2,2,55,'2008-05-14 09:28:44+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/abstractaccesscontrolmanager.java,1321,47,0,1
43476,48,0,0,51,531,9,3,5,5,55,'2008-05-14 09:28:44+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/defaultaccessmanager.java,1321,51,0,1
43486,15,0,0,16,23,9,3,1,1,55,'2008-05-14 09:28:44+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/jsr283/security/accesscontrolentry.java,1321,16,0,0
43492,15,0,0,16,52,9,3,1,0,55,'2008-05-14 09:28:44+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/jsr283/security/accesscontrolexception.java,1321,16,0,0
43499,447,2,223,715,330,9,3,2,2,55,'2008-05-14 09:28:44+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/jsr283/security/accesscontrolmanager.java,1321,626,89,1
43509,15,1,3,22,34,9,3,1,1,55,'2008-05-14 09:28:44+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/jsr283/security/accesscontrolpolicy.java,1321,17,5,1
43517,15,0,0,16,23,9,3,1,0,55,'2008-05-14 09:28:44+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/jsr283/security/accesscontrolpolicyiterator.java,1321,16,0,0
43527,51,0,0,52,52,9,3,0,0,0,'2008-05-14 09:28:44+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/jsr283/security/hold.java,1321,52,0,0
43532,15,0,0,16,131,9,3,1,1,55,'2008-05-14 09:28:44+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/jsr283/security/privilege.java,1321,16,0,0
43540,42,0,0,43,43,9,3,0,0,0,'2008-05-14 09:28:44+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/jsr283/security/retentionpolicy.java,0,43,0,0
43548,0,0,4,4,1633,12,5,33,25,530,'2008-05-16 12:41:55+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/sessionimpl.java,408,2,2,0
43556,0,0,2,2,1281,12,5,15,13,530,'2008-05-16 12:41:55+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/workspaceimpl.java,408,1,1,0
43563,1,10,55,74,966,12,5,14,9,530,'2008-05-16 12:41:55+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/nodetype/nodetypemanagerimpl.java,408,26,48,0
43569,2,26,15,54,220,12,5,3,2,530,'2008-05-16 12:41:55+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/xml/importhandler.java,0,14,40,0
43838,29,0,4,37,158,9,1,2,0,560,'2008-06-16 09:25:02+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/query/dereftest.java,101,34,3,0
43847,0,0,9,10,167,9,1,1,1,118,'2008-06-16 09:25:02+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/naryquerynode.java,0,9,1,0
43867,0,0,2,2,144,8,3,4,2,90,'2008-06-18 08:18:34+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/security/user/indexnoderesolver.java,45,1,1,0
43877,6,0,0,7,238,8,3,2,2,33,'2008-06-18 08:18:34+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/security/user/noderesolvertest.java,0,7,0,0
43907,214,0,0,215,215,9,5,0,0,0,'2008-06-20 09:35:06+00:00',jackrabbit-core/src/test/java/org/apache/jackrabbit/core/integration/versioningtest.java,0,215,0,0
43916,0,0,2,2,1562,14,5,11,4,572,'2008-06-27 14:43:43+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/fs/db/databasefilesystem.java,0,1,1,0
43929,2,0,11,14,249,12,5,2,1,579,'2008-07-04 12:20:51+00:00',jackrabbit-jca/src/main/java/org/apache/jackrabbit/jca/jcarepositorymanager.java,0,13,1,0
43944,127,0,0,128,111,14,2,0,0,0,'2008-07-08 14:37:23+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/name/matchresult.java,1123,128,0,0
43947,97,0,0,98,90,14,2,0,0,0,'2008-07-08 14:37:23+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/name/matcher.java,1123,98,0,0
43954,504,0,0,505,505,14,2,0,0,0,'2008-07-08 14:37:23+00:00',jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/name/pattern.java,1123,505,0,0
43957,72,0,0,73,73,14,2,0,0,0,'2008-07-08 14:37:23+00:00',jackrabbit-spi-commons/src/test/java/org/apache/jackrabbit/spi/commons/name/matchertest.java,1123,73,0,0
43963,266,0,0,267,267,14,2,0,0,0,'2008-07-08 14:37:23+00:00',jackrabbit-spi-commons/src/test/java/org/apache/jackrabbit/spi/commons/name/patterntest.java,1123,267,0,0
43967,1,0,0,2,45,14,2,3,1,203,'2008-07-08 14:37:23+00:00',jackrabbit-spi-commons/src/test/java/org/apache/jackrabbit/spi/commons/name/testall.java,1123,2,0,0
43990,17,1,10,32,138,12,5,1,0,593,'2008-07-18 12:58:22+00:00',jackrabbit-jcr-server/src/main/java/org/apache/jackrabbit/webdav/jcr/jcrdavexception.java,210,26,6,0
43999,53,0,0,54,53,12,5,0,0,0,'2008-07-18 12:58:22+00:00',jackrabbit-jcr-server/src/test/java/org/apache/jackrabbit/webdav/jcr/jcrdavexceptiontest.java,210,54,0,0
44039,126,0,0,127,0,13,5,0,0,0,'2008-07-18 13:50:36+00:00',jackrabbit-spi2jcr/src/test/java/org/apache/jackrabbit/spi2jcr/defaultrepositorystub.java,2054,127,0,0
44045,117,0,0,118,0,13,5,0,0,0,'2008-07-18 13:50:36+00:00',jackrabbit-spi2jcr/src/test/java/org/apache/jackrabbit/spi2jcr/rmirepositorystub.java,2054,118,0,0
44051,266,0,0,267,0,13,5,0,0,0,'2008-07-18 13:50:36+00:00',jackrabbit-spi2jcr/src/test/java/org/apache/jackrabbit/spi2jcr/repositorysetup.java,2054,267,0,0
44057,87,0,0,88,87,13,5,0,0,0,'2008-07-18 13:50:36+00:00',jackrabbit-spi2jcr/src/test/java/org/apache/jackrabbit/spi2jcr/repositorystubimpl.java,2054,88,0,1
44064,126,0,0,127,75,13,5,0,0,0,'2008-07-18 13:50:36+00:00',jackrabbit-spi2jcr/src/test/java/org/apache/jackrabbit/spi2jcr/servicestubimpl.java,2054,127,0,0
44070,44,0,0,45,28,13,5,0,0,0,'2008-07-18 13:50:36+00:00',jackrabbit-spi2jcr/src/test/java/org/apache/jackrabbit/spi2jcr/jcr2spi/testall.java,2054,45,0,0
44075,39,0,0,40,28,13,5,0,0,0,'2008-07-18 13:50:36+00:00',jackrabbit-spi2jcr/src/test/java/org/apache/jackrabbit/spi2jcr/spi/testall.java,2054,40,0,0
44082,30,0,0,31,30,13,5,0,0,0,'2008-07-18 13:50:36+00:00',jackrabbit-spi2jcr/src/test/java/org/apache/jackrabbit/test/jcrbenchmark.java,2054,31,0,0
44087,41,0,0,42,28,13,5,0,0,0,'2008-07-18 13:50:36+00:00',jackrabbit-spi2jcr/src/test/java/org/apache/jackrabbit/test/testall.java,2054,42,0,0
43415,158,0,0,163,260,17,1,7,3,440,'2008-05-12 17:15:01+00:00',jackrabbit-jcr-commons/src/main/java/org/apache/jackrabbit/commons/abstractsession.java,0,163,0,1
43424,0,9,2,12,1089,17,1,5,2,203,'2008-05-12 17:32:25+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/workspacemanager.java,673,1,11,1
43431,0,498,0,499,499,17,1,2,0,203,'2008-05-12 17:32:25+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/name/namespacecache.java,673,0,499,0
43435,1,19,21,48,130,17,1,4,3,203,'2008-05-12 17:32:25+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/name/namespaceregistryimpl.java,0,13,35,1
43471,0,71,0,74,917,9,3,10,7,204,'2008-05-14 09:52:18+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/sessionimpl.java,1165,0,74,0
43480,0,443,0,444,444,9,3,3,1,204,'2008-05-14 09:52:18+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/xml/abstractsaxeventgenerator.java,1165,0,444,0
43485,0,221,0,222,222,9,3,3,0,204,'2008-05-14 09:52:18+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/xml/docviewsaxeventgenerator.java,1165,0,222,0
43489,14,0,18,33,324,9,3,4,3,204,'2008-05-14 09:52:18+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/xml/sysviewimporthandler.java,1165,24,9,0
43494,0,266,0,267,267,9,3,1,0,204,'2008-05-14 09:52:18+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/xml/sysviewsaxeventgenerator.java,1165,0,267,0
43504,0,2,3,7,985,14,4,18,15,529,'2008-05-15 14:36:15+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/cachinghierarchymanager.java,381,2,5,0
43514,0,40,2,45,693,14,4,11,9,529,'2008-05-15 14:36:15+00:00',jackrabbit-core/src/main/java/org/apache/jackrabbit/core/hierarchymanagerimpl.java,381,1,44,0
