File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,label
main/org/apache/tools/ant/taskdefs/Ear.java,1,1,2,1,14,0,8,6,0,0,0,1,0,2,7,0,7,7,2,7,0,0,0,3,4,0,154,15,70,24,37,69,0,0,0,32,44,21,23,0,0,0,0,0,3,3,5,1,0,0,2,0,0,0.99,11,11,14,7,0,0,0
main/org/apache/tools/ant/taskdefs/Echo.java,1,1,1,1,11,0,4,6,0,0,0,2,0,0,9,0,9,9,7,9,0,0,0,0,9,0,171,16,68,34,29,87,0,0,0,35,48,34,14,0,0,0,0,0,5,5,5,1,0,0,1,0,0,1.28,16,16,16,9,0,0,0
main/org/apache/tools/ant/taskdefs/EchoXML.java,1,1,1,1,8,0,6,2,0,0,0,2,0,5,8,0,8,8,3,8,0,0,0,0,8,0,137,13,79,37,38,45,0,0,0,40,56,34,22,0,0,0,0,0,5,5,5,4,0,0,2,0,0,0.57,15,15,15,11,0,0,0
main/org/apache/tools/ant/taskdefs/Exec.java,2,2,2,1,15,1,10,4,0,0,0,2,0,1,13,0,13,13,9,13,0,0,0,3,10,0,281,34,157,50,88,91,0,0,0,76,109,48,61,0,0,0,0,0,13,13,14,1,0,0,4,0,0,0.58,32,32,33,13,0,0,0
main/org/apache/tools/ant/taskdefs/ExecTask.java,1,1,1,1,13,0,6,6,0,0,0,1,0,1,46,0,46,46,22,46,0,0,3,11,32,0,727,61,347,96,193,321,0,0,0,158,244,99,145,0,0,0,0,0,14,14,14,12,0,0,4,0,0,0.93,84,84,90,59,0,0,0
main/org/apache/tools/ant/taskdefs/Execute.java,2,2,3,1,19,0,10,8,0,0,0,2,9,6,32,0,32,23,9,32,0,0,3,2,27,0,731,57,373,108,228,303,0,0,0,166,255,98,157,0,0,0,0,0,12,12,12,7,0,0,4,0,0,0.81,87,87,96,52,0,0,0
main/org/apache/tools/ant/taskdefs/ExecuteJava.java,3,3,3,1,22,0,15,6,0,0,0,1,1,0,12,0,12,11,10,12,0,0,0,0,12,0,335,19,217,60,143,101,0,0,0,112,152,58,94,0,0,0,0,0,17,17,17,1,0,0,4,0,0,0.47,41,41,41,12,0,0,0
main/org/apache/tools/ant/taskdefs/ExecuteOn.java,3,3,3,1,19,0,12,6,0,0,0,2,1,2,33,0,33,32,18,33,0,0,3,10,20,0,771,69,448,125,290,257,0,0,0,224,320,126,194,0,0,0,0,0,30,30,39,10,0,0,5,0,0,0.57,99,99,121,42,0,0,0
main/org/apache/tools/ant/taskdefs/ExecuteWatchdog.java,1,1,1,1,12,0,6,5,0,0,0,1,0,0,9,0,9,9,5,9,0,0,0,1,8,0,177,19,67,19,35,91,0,0,0,31,47,19,28,0,0,0,0,0,4,4,4,1,0,0,3,0,0,1.36,15,15,15,9,0,0,0
main/org/apache/tools/ant/taskdefs/Exit.java,1,1,2,1,11,0,6,4,0,0,0,2,0,0,14,0,14,14,5,14,0,0,4,0,10,0,235,21,107,32,52,107,0,0,0,42,69,31,38,0,0,0,0,0,10,10,16,1,0,0,4,0,0,1.00,27,27,36,14,0,0,0
main/org/apache/tools/ant/taskdefs/Expand.java,2,2,3,1,17,0,10,6,0,0,0,1,0,4,26,0,26,26,12,26,0,0,0,7,19,0,564,55,324,106,198,188,0,0,0,152,220,103,117,0,0,0,0,0,20,20,35,6,0,0,5,0,0,0.58,63,63,81,33,0,0,0
main/org/apache/tools/ant/taskdefs/Filter.java,1,1,2,1,11,0,6,4,0,0,0,1,0,0,5,0,5,5,3,5,0,0,0,1,4,0,101,13,40,18,15,48,0,0,0,18,27,16,11,0,0,0,0,0,4,4,9,1,0,0,1,0,0,1.20,8,8,13,5,0,0,0
main/org/apache/tools/ant/taskdefs/FixCRLF.java,1,1,1,1,10,0,7,3,0,0,0,5,0,9,46,0,46,46,20,46,0,0,2,1,43,0,695,79,384,120,221,235,0,0,0,173,256,115,141,0,0,0,0,0,14,11,18,3,0,0,4,0,0,0.61,86,83,91,48,0,0,0
main/org/apache/tools/ant/taskdefs/GUnzip.java,2,2,2,1,17,0,11,6,0,0,0,1,0,2,3,0,3,3,0,3,0,0,0,3,0,0,97,9,44,19,27,44,0,0,0,28,34,19,15,0,0,0,0,0,4,4,4,1,0,0,3,0,0,1.00,6,6,6,3,0,0,0
main/org/apache/tools/ant/taskdefs/GZip.java,1,1,1,1,14,0,7,7,0,0,0,1,0,0,2,0,2,2,0,2,0,0,0,2,0,0,68,6,23,11,10,39,0,0,0,13,17,11,6,0,0,0,0,0,2,2,2,1,0,0,1,0,0,1.70,3,3,3,2,0,0,0
main/org/apache/tools/ant/taskdefs/GenerateKey.java,2,2,2,1,14,1,8,4,0,0,0,3,0,0,22,0,22,22,15,22,0,0,0,0,22,0,426,61,221,58,126,144,0,0,0,119,168,59,109,0,0,0,0,0,15,15,16,1,0,0,2,0,0,0.65,46,46,48,22,0,0,0
main/org/apache/tools/ant/taskdefs/Get.java,2,2,3,1,17,0,10,5,0,0,0,6,0,10,39,0,42,42,31,42,0,6,7,0,29,0,883,89,509,165,309,288,0,0,0,245,356,154,202,0,0,0,0,0,13,13,17,7,0,0,4,0,0,0.57,104,104,125,61,0,0,1
main/org/apache/tools/ant/taskdefs/HostInfo.java,3,3,4,1,17,0,13,3,0,0,0,1,0,10,10,0,10,10,6,10,0,0,7,0,3,0,256,35,165,45,104,58,0,0,0,79,115,45,70,0,0,0,0,0,8,8,15,1,0,0,3,0,0,0.35,34,34,44,10,0,0,0
main/org/apache/tools/ant/taskdefs/ImportTask.java,3,3,3,2,19,1,13,4,0,0,0,1,1,1,14,0,14,13,5,14,0,0,6,1,7,0,355,34,214,72,128,107,0,0,0,101,146,64,82,0,0,0,0,0,8,8,11,7,0,0,3,0,0,0.50,42,42,53,29,0,0,0
main/org/apache/tools/ant/taskdefs/Input.java,1,1,1,1,10,0,5,3,0,0,0,3,0,2,17,0,17,17,9,17,0,0,2,0,15,0,258,24,136,55,69,98,0,0,0,60,90,49,41,0,0,0,0,0,6,6,10,5,0,0,2,0,0,0.72,28,28,33,21,0,0,0
main/org/apache/tools/ant/taskdefs/JDBCTask.java,1,1,2,1,13,0,7,5,0,0,0,1,1,2,26,0,26,25,12,26,0,0,1,4,21,0,527,65,230,68,134,232,0,0,0,106,154,69,85,0,0,0,0,0,9,9,11,7,0,0,4,0,0,1.01,49,49,54,34,0,0,0
main/org/apache/tools/ant/taskdefs/Jar.java,3,3,3,1,23,0,15,7,0,0,0,4,2,3,43,0,43,41,18,43,0,0,11,9,23,0,1234,104,713,183,457,417,0,0,0,324,475,168,307,0,0,0,0,0,11,11,13,6,0,0,5,0,0,0.58,142,142,157,59,0,0,1
main/org/apache/tools/ant/taskdefs/Java.java,1,1,2,1,13,0,6,6,0,0,0,1,0,1,67,0,67,67,17,67,0,0,9,10,48,0,1021,79,501,123,285,442,0,0,0,218,337,122,215,0,0,0,0,0,15,15,24,9,0,0,3,0,0,0.88,120,120,134,75,0,0,0
main/org/apache/tools/ant/taskdefs/Javac.java,1,1,2,1,12,0,7,5,0,0,0,3,7,22,115,0,115,108,39,115,0,0,14,7,94,0,1732,150,923,298,533,666,0,0,0,391,613,281,332,0,0,0,0,0,13,13,23,8,0,0,5,0,0,0.72,222,218,261,137,0,0,0
main/org/apache/tools/ant/taskdefs/Javadoc.java,2,2,2,1,13,0,8,4,0,0,0,14,0,5,163,0,163,163,57,163,0,1,27,3,132,0,2611,230,1464,430,871,931,0,0,0,652,996,413,583,0,0,0,0,0,15,15,18,6,0,0,6,0,0,0.64,329,327,358,182,0,0,1
main/org/apache/tools/ant/taskdefs/Jikes.java,4,4,4,1,40,3,29,8,0,0,0,1,0,1,2,0,2,2,3,2,0,0,0,2,0,0,133,11,74,22,48,48,0,0,0,42,53,22,31,0,0,0,0,0,7,7,8,1,0,0,4,0,0,0.65,8,8,9,2,0,0,0
main/org/apache/tools/ant/taskdefs/JikesOutputParser.java,1,1,1,1,9,0,5,4,0,0,0,1,0,0,12,0,12,12,7,12,0,0,4,3,5,0,184,20,85,31,36,80,0,0,0,39,60,30,30,0,0,0,0,0,6,6,6,3,0,0,3,0,0,0.94,22,22,22,14,0,0,0
main/org/apache/tools/ant/taskdefs/KeySubst.java,2,2,2,1,19,0,12,6,0,0,0,1,2,0,7,0,7,5,4,7,0,0,0,0,7,0,194,13,111,44,68,71,0,0,0,66,83,40,43,0,0,0,0,0,5,5,6,1,0,0,3,0,0,0.64,16,16,18,7,0,0,0
main/org/apache/tools/ant/taskdefs/Length.java,1,1,1,1,7,0,5,2,0,0,0,7,1,5,29,0,30,29,9,30,0,6,3,6,15,0,335,38,205,75,94,93,0,0,0,90,144,74,70,0,0,0,0,0,7,7,8,1,0,0,2,0,0,0.45,50,50,52,29,0,0,0
main/org/apache/tools/ant/taskdefs/LoadFile.java,1,1,1,1,8,0,3,5,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,41,5,8,5,1,28,0,0,0,4,6,5,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3.50,1,1,1,1,0,0,0
main/org/apache/tools/ant/taskdefs/LoadProperties.java,1,1,1,1,12,0,7,5,0,0,0,1,0,0,13,0,13,13,5,13,0,0,1,0,12,0,249,24,125,48,65,100,0,0,0,72,97,48,49,0,0,0,0,0,8,8,9,3,0,0,3,0,0,0.80,24,24,25,15,0,0,0
main/org/apache/tools/ant/taskdefs/LoadResource.java,4,4,4,1,21,0,15,6,0,0,0,1,0,0,7,0,7,7,6,7,0,0,0,0,7,0,236,23,129,40,81,84,0,0,0,65,88,38,50,0,0,0,0,0,20,20,21,3,0,0,3,0,0,0.65,28,28,29,9,0,0,0
main/org/apache/tools/ant/taskdefs/Local.java,1,1,1,1,8,0,4,3,0,0,0,1,0,0,2,0,2,2,1,2,0,0,0,0,2,0,47,4,16,8,4,27,0,0,0,8,12,8,4,0,0,0,0,0,2,2,2,1,0,0,1,0,0,1.69,3,3,3,2,0,0,0
main/org/apache/tools/ant/taskdefs/LogOutputStream.java,1,1,1,1,9,0,3,5,0,0,0,1,0,0,7,0,7,7,2,7,0,0,0,3,4,0,111,13,36,16,12,63,0,0,0,17,26,16,10,0,0,0,0,0,2,2,2,1,0,0,1,0,0,1.75,8,8,8,7,0,0,0
main/org/apache/tools/ant/taskdefs/LogStreamHandler.java,1,1,1,1,11,0,5,6,0,0,0,1,0,0,3,0,3,3,0,3,0,0,0,0,3,0,70,7,23,9,9,40,0,0,0,11,16,9,7,0,0,0,0,0,2,2,2,1,0,0,1,0,0,1.74,4,4,4,3,0,0,0
main/org/apache/tools/ant/taskdefs/MacroDef.java,2,2,2,1,11,0,6,5,0,0,0,6,4,0,58,0,58,54,23,58,0,0,4,0,54,0,852,78,443,121,232,333,0,0,0,178,299,123,176,0,0,0,0,0,16,16,22,16,0,0,2,0,0,0.75,117,117,133,91,0,0,0
main/org/apache/tools/ant/taskdefs/MacroInstance.java,4,4,5,1,25,0,21,4,0,0,0,2,0,3,13,0,13,13,9,13,0,0,4,0,9,0,416,24,314,86,213,81,0,0,0,163,221,84,137,0,0,0,0,0,16,16,19,5,0,0,4,0,0,0.26,62,58,67,17,0,0,0
main/org/apache/tools/ant/taskdefs/MakeUrl.java,2,2,2,1,15,0,9,6,0,0,0,1,0,3,13,0,13,13,6,13,0,0,6,0,7,0,298,28,141,56,80,129,0,0,0,82,111,56,55,0,0,0,0,0,6,6,6,1,0,0,2,0,0,0.91,28,28,31,13,0,0,0
main/org/apache/tools/ant/taskdefs/Manifest.java,2,2,2,1,18,0,10,7,0,0,0,3,1,17,53,0,53,52,9,53,0,0,2,0,51,0,1183,110,617,200,379,456,0,0,0,267,403,172,231,0,0,0,0,0,11,11,15,7,0,0,4,0,0,0.74,135,135,149,73,0,0,1
main/org/apache/tools/ant/taskdefs/ManifestClassPath.java,3,3,4,1,25,1,16,7,0,0,0,1,0,0,5,0,5,5,4,5,0,0,0,0,5,0,180,21,96,28,59,63,0,0,0,51,71,30,41,0,0,0,0,0,13,13,15,1,0,0,3,0,0,0.66,19,19,21,5,0,0,0
main/org/apache/tools/ant/taskdefs/ManifestException.java,1,1,1,1,7,0,3,4,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,36,3,7,4,2,26,0,0,0,3,5,4,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3.71,1,1,1,1,0,0,0
main/org/apache/tools/ant/taskdefs/ManifestTask.java,2,2,2,1,17,0,10,6,0,0,0,2,0,1,11,0,11,11,6,11,0,0,1,0,10,0,295,30,143,51,81,122,0,0,0,73,101,49,52,0,0,0,0,0,14,14,15,1,0,0,3,0,0,0.85,28,28,30,11,0,0,1
main/org/apache/tools/ant/taskdefs/MatchingTask.java,1,1,1,1,8,0,3,4,0,0,0,1,0,0,41,0,41,41,1,41,0,0,0,2,39,0,446,49,178,76,60,221,0,0,0,79,126,75,51,0,0,0,0,0,4,4,6,1,0,0,3,0,0,1.24,46,46,49,41,0,0,0
main/org/apache/tools/ant/taskdefs/Mkdir.java,2,2,2,2,16,0,11,4,0,0,0,1,0,1,4,0,4,4,1,4,0,0,1,0,3,0,114,13,54,15,31,47,0,0,0,22,34,14,20,0,0,0,0,0,6,6,6,4,0,0,3,0,0,0.87,11,11,11,9,0,0,0
main/org/apache/tools/ant/taskdefs/Move.java,5,5,7,2,31,1,23,7,0,0,0,1,0,0,10,0,10,10,1,10,0,0,2,6,2,0,383,26,245,59,170,118,0,0,0,116,169,63,106,0,0,0,0,0,22,22,25,10,0,0,5,0,0,0.48,58,58,72,27,0,0,0
main/org/apache/tools/ant/taskdefs/Nice.java,2,2,3,1,14,0,9,5,0,0,0,1,0,0,3,0,3,3,2,3,0,0,0,0,3,0,99,12,35,13,17,52,0,0,0,16,24,13,11,0,0,0,0,0,5,5,6,1,0,0,2,0,0,1.49,8,8,10,3,0,0,0
main/org/apache/tools/ant/taskdefs/Pack.java,1,1,1,1,12,0,7,4,0,0,0,1,0,1,12,0,13,13,3,13,0,0,2,4,7,0,212,21,106,37,53,85,0,0,0,47,71,34,37,0,0,0,0,0,4,4,4,1,0,0,1,0,0,0.80,23,23,23,12,0,0,0
main/org/apache/tools/ant/taskdefs/Parallel.java,3,3,3,1,19,0,12,6,0,0,0,4,0,1,19,0,19,19,19,19,0,3,4,0,12,0,495,56,267,75,157,173,0,0,0,140,203,81,122,0,0,0,0,0,22,22,27,8,0,0,4,0,0,0.65,57,57,66,26,0,0,0
main/org/apache/tools/ant/taskdefs/Patch.java,2,2,2,1,14,0,8,5,0,0,0,1,0,1,11,0,11,11,5,11,0,0,0,0,11,0,215,22,108,31,61,85,0,0,0,44,71,29,42,0,0,0,0,0,9,9,10,1,0,0,3,0,0,0.79,26,26,27,11,0,0,0
main/org/apache/tools/ant/taskdefs/PathConvert.java,2,2,2,1,14,0,7,6,0,0,0,3,0,1,25,0,25,25,13,25,0,0,4,0,21,0,511,59,231,94,125,226,0,0,0,123,174,93,81,0,0,0,0,0,14,14,16,4,0,0,3,0,0,0.98,56,56,60,28,0,0,0
main/org/apache/tools/ant/taskdefs/PreSetDef.java,1,1,1,1,10,0,5,5,0,0,0,2,0,0,19,0,19,19,4,19,0,0,0,0,19,0,275,30,112,42,50,133,0,0,0,48,75,39,36,0,0,0,0,0,4,4,5,1,0,0,1,0,0,1.19,25,25,33,19,0,0,0
main/org/apache/tools/ant/taskdefs/ProcessDestroyer.java,2,2,3,1,16,0,10,6,0,0,0,2,0,1,10,0,10,10,7,10,0,1,2,0,7,0,220,15,121,34,72,89,0,0,0,49,78,33,45,0,0,0,0,0,8,8,11,1,0,0,3,0,0,0.74,27,27,33,10,0,0,0
main/org/apache/tools/ant/taskdefs/ProjectHelperTask.java,1,1,1,1,5,0,5,0,0,0,0,1,0,0,2,0,2,2,1,2,0,0,0,0,2,0,50,6,22,15,6,22,0,0,0,15,18,15,3,0,0,0,0,0,2,2,2,1,0,0,1,0,0,1.00,3,3,3,2,0,0,0
main/org/apache/tools/ant/taskdefs/Property.java,1,1,2,1,13,0,7,6,0,0,0,1,0,0,46,0,46,46,17,46,0,0,3,10,33,0,790,64,382,110,208,345,0,0,0,168,256,107,149,0,0,0,0,0,19,19,29,1,0,0,3,0,0,0.90,91,91,103,46,0,0,0
main/org/apache/tools/ant/taskdefs/PropertyHelperTask.java,2,2,2,1,9,0,7,2,0,0,0,2,0,0,9,0,9,9,3,9,0,0,3,0,6,0,145,13,80,28,36,52,0,0,0,37,57,28,29,0,0,0,0,0,8,8,9,1,0,0,2,0,0,0.65,19,19,20,9,0,0,0
main/org/apache/tools/ant/taskdefs/PumpStreamHandler.java,1,1,1,1,11,0,5,5,0,0,0,2,0,1,21,0,21,21,8,21,0,0,1,9,11,0,315,28,144,46,66,143,0,0,0,62,99,42,57,0,0,0,0,0,9,9,14,5,0,0,2,0,0,0.99,35,35,40,25,0,0,0
main/org/apache/tools/ant/taskdefs/Recorder.java,1,1,1,1,10,0,4,5,0,0,0,3,0,2,19,0,19,19,5,19,0,0,1,1,17,0,321,41,117,47,50,163,0,0,0,47,79,44,35,0,0,0,0,0,4,4,4,1,0,0,2,0,0,1.39,29,29,29,19,0,0,0
main/org/apache/tools/ant/taskdefs/RecorderEntry.java,1,1,1,1,10,0,5,4,0,0,0,1,1,0,26,0,26,25,7,26,0,3,4,1,18,0,368,49,169,53,87,151,0,0,0,75,118,54,64,0,0,0,0,0,5,5,5,1,0,0,3,0,0,0.89,45,45,50,26,0,0,0
main/org/apache/tools/ant/taskdefs/Redirector.java,2,2,2,1,18,0,11,6,0,0,0,2,0,2,43,0,43,43,36,43,0,2,4,5,32,0,1014,107,563,159,340,345,0,0,0,242,375,146,229,0,0,0,0,0,18,18,29,1,0,0,4,0,0,0.61,99,99,122,43,0,0,0
main/org/apache/tools/ant/taskdefs/Rename.java,2,2,2,1,12,1,6,4,0,0,0,1,0,1,4,0,4,4,3,4,0,0,0,0,4,0,97,16,41,17,17,40,0,0,0,20,29,16,13,0,0,0,0,0,5,5,6,1,0,0,1,0,0,0.98,8,8,9,4,0,0,0
main/org/apache/tools/ant/taskdefs/Replace.java,1,1,2,1,13,0,7,5,0,0,0,6,0,2,58,0,58,58,30,58,0,11,10,0,37,0,984,101,522,191,296,364,0,0,0,264,384,186,198,0,0,0,0,0,13,13,14,4,0,0,6,0,0,0.70,111,111,120,63,0,0,0
main/org/apache/tools/ant/taskdefs/ResourceCount.java,1,1,1,1,10,0,6,4,0,0,0,1,0,2,7,0,7,7,4,7,0,0,0,0,7,0,124,13,59,24,25,52,0,0,0,27,41,22,19,0,0,0,0,0,3,3,3,1,0,0,1,0,0,0.88,13,13,13,7,0,0,0
main/org/apache/tools/ant/taskdefs/Retry.java,3,3,3,1,17,0,12,4,0,0,0,1,0,0,4,0,4,4,3,4,0,0,0,0,4,0,119,9,62,17,36,48,0,0,0,33,46,18,28,0,0,0,0,0,7,7,7,3,0,0,4,0,0,0.77,12,12,12,6,0,0,0
main/org/apache/tools/ant/taskdefs/Rmic.java,1,1,1,1,11,0,6,5,0,0,0,2,0,9,57,0,57,57,22,57,0,0,2,2,53,0,862,80,402,139,214,380,0,0,0,180,276,135,141,0,0,0,0,0,16,16,18,5,0,0,4,0,0,0.95,97,97,103,69,0,0,0
main/org/apache/tools/ant/taskdefs/SQLExec.java,2,2,3,1,15,0,9,5,0,0,0,4,0,2,53,0,53,53,33,53,0,0,6,9,38,0,1182,112,596,170,343,475,0,0,0,266,411,164,247,0,0,0,0,0,24,24,27,7,0,0,7,0,0,0.80,141,141,161,65,0,0,0
main/org/apache/tools/ant/taskdefs/SendEmail.java,1,1,1,1,10,0,3,7,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,46,3,8,5,1,35,0,0,0,3,5,4,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4.38,1,1,1,1,0,0,0
main/org/apache/tools/ant/taskdefs/Sequential.java,1,1,1,1,13,0,8,5,0,0,0,1,0,0,2,0,2,2,1,2,0,0,0,0,2,0,73,7,26,14,10,40,0,0,0,16,20,14,6,0,0,0,0,0,2,2,2,1,0,0,2,0,0,1.54,3,3,3,2,0,0,0
main/org/apache/tools/ant/taskdefs/SignJar.java,2,2,2,1,15,1,7,6,0,0,0,1,0,8,29,0,29,29,15,29,0,0,3,2,24,0,651,88,267,88,140,296,0,0,0,127,191,83,108,0,0,0,0,0,12,12,18,4,0,0,3,0,0,1.11,63,63,73,32,0,0,0
main/org/apache/tools/ant/taskdefs/Sleep.java,1,1,1,1,10,0,5,5,0,0,0,1,0,0,10,0,10,10,5,10,0,0,1,0,9,0,193,29,63,25,30,101,0,0,0,24,39,22,17,0,0,0,0,0,3,3,3,1,0,0,2,0,0,1.60,14,14,14,10,0,0,0
main/org/apache/tools/ant/taskdefs/StreamPumper.java,2,2,2,1,15,0,8,7,0,0,0,2,0,2,15,0,15,15,13,15,0,4,2,0,9,0,312,29,151,47,76,133,0,0,0,68,106,44,62,0,0,0,0,0,9,9,11,6,0,0,4,0,0,0.88,32,32,35,23,0,0,0
main/org/apache/tools/ant/taskdefs/SubAnt.java,2,2,2,1,16,0,9,7,0,0,0,1,1,0,32,0,32,31,14,32,0,0,5,1,26,0,646,51,331,86,192,267,0,0,0,147,226,83,143,0,0,0,0,0,20,20,24,4,0,0,4,0,0,0.81,82,82,91,35,0,0,0
main/org/apache/tools/ant/taskdefs/Sync.java,2,2,2,1,16,0,9,6,0,0,0,3,1,0,29,0,29,28,5,29,0,0,8,3,18,0,606,63,301,104,170,244,0,0,0,167,227,99,128,0,0,0,0,0,9,9,11,1,0,0,3,0,0,0.81,60,60,68,29,0,0,0
main/org/apache/tools/ant/taskdefs/Tar.java,2,2,3,1,19,0,11,7,0,0,0,4,2,15,41,0,41,39,11,41,0,0,1,13,27,0,1016,91,553,177,333,374,0,0,0,249,377,158,219,0,0,0,0,0,27,27,32,9,0,0,4,0,0,0.68,116,116,134,51,0,0,0
main/org/apache/tools/ant/taskdefs/TaskOutputStream.java,1,1,2,1,14,0,8,5,0,0,0,1,0,0,3,0,3,3,3,3,0,1,1,0,1,0,96,14,35,14,17,47,0,0,0,19,25,13,12,0,0,0,0,0,3,3,4,1,0,0,2,0,0,1.34,5,5,6,3,0,0,0
main/org/apache/tools/ant/taskdefs/Taskdef.java,1,1,1,1,10,0,4,6,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,51,5,9,5,2,37,0,0,0,5,7,5,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4.11,1,1,1,1,0,0,0
main/org/apache/tools/ant/taskdefs/TempFile.java,1,1,1,1,8,0,3,4,0,0,0,1,0,1,9,0,9,9,6,9,0,0,0,0,9,0,163,23,49,24,18,91,0,0,0,24,36,23,13,0,0,0,0,0,3,3,4,1,0,0,1,0,0,1.86,11,11,12,9,0,0,0
main/org/apache/tools/ant/taskdefs/Touch.java,2,2,2,1,12,0,8,3,0,0,0,4,0,2,23,0,25,25,10,25,0,2,3,3,17,0,374,32,221,73,118,121,0,0,0,105,157,79,78,0,0,0,0,0,11,11,15,1,0,0,5,0,0,0.55,52,52,58,23,0,0,0
main/org/apache/tools/ant/taskdefs/Transform.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,3,2,0,25,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0
main/org/apache/tools/ant/taskdefs/Truncate.java,2,2,3,1,13,0,10,3,0,0,0,1,0,7,10,0,10,10,5,10,0,0,3,0,7,0,205,24,130,46,74,52,0,0,0,63,93,45,48,0,0,0,0,0,8,8,8,6,0,0,3,0,0,0.40,29,29,32,15,0,0,0
main/org/apache/tools/ant/taskdefs/Tstamp.java,1,1,1,1,13,0,7,5,0,0,0,3,0,9,17,0,17,17,11,17,0,0,1,1,15,0,353,34,186,81,104,133,0,0,0,99,134,72,62,0,0,0,0,0,7,7,7,3,0,0,4,0,0,0.72,32,32,33,19,0,0,0
main/org/apache/tools/ant/taskdefs/Typedef.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,3,2,0,39,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.00,0,0,0,0,0,0,0
main/org/apache/tools/ant/taskdefs/Unpack.java,2,2,2,1,12,0,8,4,0,0,0,1,0,0,11,0,13,13,3,13,0,0,3,3,7,0,205,21,106,33,59,79,0,0,0,44,67,32,35,0,0,0,0,0,5,5,5,1,0,0,2,0,0,0.75,23,23,25,11,0,0,0
main/org/apache/tools/ant/taskdefs/Untar.java,2,2,2,1,16,0,10,5,0,0,0,2,0,3,9,0,9,9,1,9,0,0,1,2,6,0,240,19,122,41,70,99,0,0,0,54,77,39,38,0,0,0,0,0,5,5,5,3,0,0,3,0,0,0.81,19,19,20,11,0,0,0
main/org/apache/tools/ant/taskdefs/UpToDate.java,2,2,3,1,15,0,9,5,0,0,0,1,0,0,13,0,13,13,7,13,0,0,2,1,10,0,277,29,153,50,87,95,0,0,0,69,100,50,50,0,0,0,0,0,12,12,20,1,0,0,2,0,0,0.62,31,31,39,13,0,0,0
main/org/apache/tools/ant/taskdefs/VerifyJar.java,2,2,2,1,12,0,8,3,0,0,0,3,0,3,13,0,13,13,6,13,0,0,1,2,10,0,253,38,136,48,74,79,0,0,0,69,100,47,53,0,0,0,0,0,9,9,9,1,0,0,2,0,0,0.58,26,26,27,13,0,0,0
main/org/apache/tools/ant/taskdefs/WaitFor.java,1,1,1,1,9,0,5,4,0,0,0,2,0,15,15,0,15,15,6,15,0,0,0,2,13,0,277,30,117,56,65,130,0,0,0,64,87,54,33,0,0,0,0,0,6,6,6,4,0,0,3,0,0,1.11,21,21,21,18,0,0,0
main/org/apache/tools/ant/taskdefs/War.java,1,1,2,1,15,0,7,7,0,0,0,1,0,2,10,0,10,10,3,10,0,0,0,3,7,0,233,22,97,33,52,114,0,0,0,41,58,26,32,0,0,0,0,0,5,5,6,1,0,0,3,0,0,1.18,16,16,20,10,0,0,0
main/org/apache/tools/ant/taskdefs/WhichResource.java,2,2,2,1,16,0,10,4,0,0,0,1,0,0,8,0,8,8,4,8,0,0,1,0,7,0,199,22,99,25,54,78,0,0,0,44,67,25,42,0,0,0,0,0,7,7,7,1,0,0,2,0,0,0.79,21,21,21,8,0,0,0
main/org/apache/tools/ant/taskdefs/XSLTLiaison.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,3,0,3,0,0,0,0,69,8,8,7,1,57,0,0,0,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13,0,0,0,0,0,0,0
