change_id,401_lines_added,402_lines_deleted,403_lines_changed,404_loc,405_file_lines,406_time_of_day,407_day_of_week,408_previous_patches,409_previous_buggy_patches,410_file_age,411_commit_time,412_full_path,413_patch_lines,414_lines_inserted,415_lines_removed,500_Buggy?
37231,0,130,0,131,131,12,1,6,5,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/query/querymanagerimpl.java,75067,0,131,0
37236,0,120,0,121,121,12,1,7,6,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/query/queryresultimpl.java,75067,0,121,0
37241,0,263,0,264,264,12,1,9,7,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/query/rowiteratorimpl.java,75067,0,264,0
37246,0,36,0,37,37,12,1,3,0,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/query/scorenodeiterator.java,75067,0,37,0
37250,0,101,0,102,102,12,1,4,1,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/security/accessmanager.java,75067,0,102,0
37257,0,32,0,33,33,12,1,1,0,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/security/securityconstants.java,75067,0,33,0
37262,0,78,0,79,78,12,1,1,1,251,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/state/abstractitemstatefactory.java,75067,0,79,0
37268,0,421,0,422,422,12,1,29,24,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/state/changelog.java,75067,0,422,0
37274,0,50,0,51,50,12,1,1,1,251,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/state/emptynodereferences.java,75067,0,51,0
37279,0,394,0,395,395,12,1,43,34,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/state/itemstate.java,75067,0,395,0
37285,0,28,0,29,29,12,1,1,0,361,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/state/itemstatecreationlistener.java,75067,0,29,0
37291,0,131,0,132,132,12,1,10,8,451,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/state/itemstatefactory.java,75067,0,132,0
37296,0,32,0,33,33,12,1,2,0,440,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/state/itemstatelifecyclelistener.java,75067,0,33,0
37303,0,605,0,606,606,12,1,25,17,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/state/itemstatevalidator.java,75067,0,606,0
37307,0,39,0,40,40,12,1,5,2,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/state/nodereferences.java,75067,0,40,0
37314,0,568,0,569,569,12,1,80,68,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/state/nodestate.java,75067,0,569,0
37318,0,367,0,368,368,12,1,38,29,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/state/propertystate.java,75067,0,368,0
37325,0,763,0,764,764,12,1,51,38,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/state/sessionitemstatemanager.java,75067,0,764,0
37330,0,259,0,260,260,12,1,13,8,377,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/state/status.java,75067,0,260,0
37337,0,165,0,166,165,12,1,13,12,387,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/state/transientisfactory.java,75067,0,166,0
37342,0,52,0,53,53,12,1,6,5,440,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/state/transientitemstatefactory.java,75067,0,53,0
37349,0,195,0,196,196,12,1,35,21,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/state/transientitemstatemanager.java,75067,0,196,0
37354,0,48,0,49,49,12,1,2,1,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/state/updatableitemstatemanager.java,75067,0,49,0
37361,0,465,0,466,466,12,1,33,28,439,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/state/workspaceitemstatefactory.java,75067,0,466,0
37366,0,34,0,35,35,12,1,1,0,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/util/dumpable.java,75067,0,35,0
37371,0,90,0,91,90,12,1,5,5,439,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/util/logutil.java,75067,0,91,0
37377,0,118,0,119,119,12,1,7,2,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/util/referencechangetracker.java,75067,0,119,0
37382,0,78,0,79,78,12,1,5,4,251,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/util/stateutility.java,75067,0,79,0
37388,0,91,0,92,91,12,1,10,7,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/version/defaultversionmanager.java,75067,0,92,0
37393,0,423,0,424,423,12,1,23,20,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/version/versionhistoryimpl.java,75067,0,424,0
37399,0,162,0,163,162,12,1,10,6,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/version/versionimpl.java,75067,0,163,0
37404,0,185,0,186,185,12,1,11,8,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/version/versionmanager.java,75067,0,186,0
37410,0,197,0,198,197,12,1,24,17,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/version/versionmanagerimpl.java,75067,0,198,0
37415,0,445,0,446,446,12,1,4,4,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/xml/abstractsaxeventgenerator.java,75067,0,446,0
37421,0,299,0,300,300,12,1,6,5,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/xml/docviewimporthandler.java,75067,0,300,0
37426,0,221,0,222,222,12,1,5,3,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/xml/docviewsaxeventgenerator.java,75067,0,222,0
37432,0,347,0,348,348,12,1,5,3,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/xml/importhandler.java,75067,0,348,0
37437,0,145,0,146,146,12,1,4,4,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/xml/importer.java,75067,0,146,0
37442,0,659,0,660,660,12,1,19,16,436,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/xml/sessionimporter.java,75067,0,660,0
37448,0,323,0,324,324,12,1,5,5,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/xml/sysviewimporthandler.java,75067,0,324,0
37453,0,266,0,267,267,12,1,5,4,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/xml/sysviewsaxeventgenerator.java,75067,0,267,0
37459,0,368,0,369,369,12,1,3,3,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/xml/targetimporthandler.java,75067,0,369,0
37464,0,127,0,128,127,12,1,3,2,466,'2007-10-22 12:17:19+00:00',contrib/spi/jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/xml/workspacecontenthandler.java,75067,0,128,0
37476,0,64,0,65,65,12,1,2,1,110,'2007-10-22 12:17:19+00:00',contrib/spi/spi2jcr/src/main/java/org/apache/jackrabbit/spi2jcr/batchreadconfig.java,75067,0,65,0
37480,0,66,0,67,67,12,1,3,3,237,'2007-10-22 12:17:19+00:00',contrib/spi/spi2jcr/src/main/java/org/apache/jackrabbit/spi2jcr/childinfoimpl.java,75067,0,67,0
37486,0,210,0,211,211,12,1,7,6,235,'2007-10-22 12:17:19+00:00',contrib/spi/spi2jcr/src/main/java/org/apache/jackrabbit/spi2jcr/eventsubscription.java,75067,0,211,0
37490,0,121,0,122,121,12,1,3,3,237,'2007-10-22 12:17:19+00:00',contrib/spi/spi2jcr/src/main/java/org/apache/jackrabbit/spi2jcr/idfactoryimpl.java,75067,0,122,0
37497,0,47,0,48,48,12,1,4,4,237,'2007-10-22 12:17:19+00:00',contrib/spi/spi2jcr/src/main/java/org/apache/jackrabbit/spi2jcr/lockinfoimpl.java,75067,0,48,0
37502,0,103,0,104,104,12,1,5,5,237,'2007-10-22 12:17:19+00:00',contrib/spi/spi2jcr/src/main/java/org/apache/jackrabbit/spi2jcr/nodeinfoimpl.java,75067,0,104,0
37508,0,85,0,86,86,12,1,4,4,237,'2007-10-22 12:17:19+00:00',contrib/spi/spi2jcr/src/main/java/org/apache/jackrabbit/spi2jcr/propertyinfoimpl.java,75067,0,86,0
37514,0,76,0,77,77,12,1,3,3,237,'2007-10-22 12:17:19+00:00',contrib/spi/spi2jcr/src/main/java/org/apache/jackrabbit/spi2jcr/qnodedefinitionimpl.java,75067,0,77,0
37520,0,131,0,132,132,12,1,3,3,237,'2007-10-22 12:17:19+00:00',contrib/spi/spi2jcr/src/main/java/org/apache/jackrabbit/spi2jcr/qnodetypedefinitionimpl.java,75067,0,132,0
37526,0,112,0,113,113,12,1,3,3,237,'2007-10-22 12:17:19+00:00',contrib/spi/spi2jcr/src/main/java/org/apache/jackrabbit/spi2jcr/qpropertydefinitionimpl.java,75067,0,113,0
37532,0,157,0,158,158,12,1,3,3,237,'2007-10-22 12:17:19+00:00',contrib/spi/spi2jcr/src/main/java/org/apache/jackrabbit/spi2jcr/queryinfoimpl.java,75067,0,158,0
37538,0,114,0,115,115,12,1,2,2,237,'2007-10-22 12:17:19+00:00',contrib/spi/spi2jcr/src/main/java/org/apache/jackrabbit/spi2jcr/queryresultrowimpl.java,75067,0,115,0
37544,0,1482,0,1483,1483,12,1,21,18,237,'2007-10-22 12:17:19+00:00',contrib/spi/spi2jcr/src/main/java/org/apache/jackrabbit/spi2jcr/repositoryserviceimpl.java,75067,0,1483,0
37550,0,190,0,191,191,12,1,4,3,237,'2007-10-22 12:17:19+00:00',contrib/spi/spi2jcr/src/main/java/org/apache/jackrabbit/spi2jcr/sessioninfoimpl.java,75067,0,191,0
37578,532,0,0,533,533,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/itemimpl.java,75067,533,0,0
37585,60,0,0,61,61,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/itemlifecyclelistener.java,75067,61,0,0
37589,140,0,0,141,141,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/itemmanager.java,75067,141,0,0
37596,412,0,0,413,413,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/itemmanagerimpl.java,75067,413,0,0
37600,239,0,0,240,240,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/lazyitemiterator.java,75067,240,0,0
37605,82,0,0,83,82,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/managerprovider.java,75067,83,0,0
37611,1643,0,0,1644,1644,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodeimpl.java,75067,1644,0,0
37616,539,0,0,540,540,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/propertyimpl.java,75067,540,0,0
37622,234,0,0,235,234,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/repositoryimpl.java,75067,235,0,0
37626,915,0,0,916,916,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/sessionimpl.java,75067,916,0,0
37632,44,0,0,45,45,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/sessionlistener.java,75067,45,0,0
37637,533,0,0,534,534,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/workspaceimpl.java,75067,534,0,0
37644,1018,0,0,1019,1019,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/workspacemanager.java,75067,1019,0,0
37649,43,0,0,44,44,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/xasession.java,75067,44,0,0
37655,60,0,0,61,61,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/xasessionimpl.java,75067,61,0,0
37661,45,0,0,46,46,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/config/cachebehaviour.java,75067,46,0,0
37666,40,0,0,41,40,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/config/repositoryconfig.java,75067,41,0,0
37671,112,0,0,113,112,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/hierarchy/childnodeattic.java,75067,113,0,0
37677,164,0,0,165,165,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/hierarchy/childnodeentries.java,75067,165,0,0
37681,745,0,0,746,746,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/hierarchy/childnodeentriesimpl.java,75067,746,0,0
37688,82,0,0,83,82,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/hierarchy/childpropertyentries.java,75067,83,0,0
37693,122,0,0,123,122,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/hierarchy/childpropertyentriesimpl.java,75067,123,0,0
37698,108,0,0,109,108,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/hierarchy/entryfactory.java,75067,109,0,0
37704,111,0,0,112,111,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/hierarchy/entryvalidation.java,75067,112,0,0
37710,181,0,0,182,181,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/hierarchy/hierarchyentry.java,75067,182,0,0
37716,380,0,0,381,381,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/hierarchy/hierarchyentryimpl.java,75067,381,0,0
37722,186,0,0,187,187,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/hierarchy/hierarchyeventlistener.java,75067,187,0,0
37727,113,0,0,114,113,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/hierarchy/hierarchymanager.java,75067,114,0,0
37732,172,0,0,173,173,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/hierarchy/hierarchymanagerimpl.java,75067,173,0,0
37736,317,0,0,318,318,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/hierarchy/nodeentry.java,75067,318,0,0
37741,1475,0,0,1476,1476,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/hierarchy/nodeentryimpl.java,75067,1476,0,0
37747,54,0,0,55,54,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/hierarchy/propertyentry.java,75067,55,0,0
37752,119,0,0,120,120,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/hierarchy/propertyentryimpl.java,75067,120,0,0
37758,185,0,0,186,186,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/hierarchy/uniqueidresolver.java,75067,186,0,0
37763,66,0,0,67,66,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/lock/defaultlockmanager.java,75067,67,0,0
37769,112,0,0,113,113,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/lock/lockmanager.java,75067,113,0,0
37774,775,0,0,776,776,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/lock/lockmanagerimpl.java,75067,776,0,0
37779,278,0,0,279,279,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/name/localnamespacemappings.java,75067,279,0,0
37785,498,0,0,499,499,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/name/namespacecache.java,75067,499,0,0
37790,132,0,0,133,133,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/name/namespaceregistryimpl.java,75067,133,0,0
37796,40,0,0,41,41,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/name/namespacestorage.java,75067,41,0,0
37801,498,0,0,499,498,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/bitsetentcacheimpl.java,75067,499,0,0
37806,570,0,0,571,570,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/definitionvalidator.java,75067,571,0,0
37812,99,0,0,100,100,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/effectivenodetype.java,75067,100,0,0
37817,128,0,0,129,129,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/effectivenodetypecache.java,75067,129,0,0
37823,815,0,0,816,816,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/effectivenodetypeimpl.java,75067,816,0,0
37828,75,0,0,76,75,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/effectivenodetypeprovider.java,75067,76,0,0
37834,48,0,0,49,49,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/invalidconstraintexception.java,75067,49,0,0
37839,48,0,0,49,49,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/invalidnodetypedefexception.java,75067,49,0,0
37845,155,0,0,156,156,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/itemdefinitionimpl.java,75067,156,0,0
37849,137,0,0,138,137,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/itemdefinitionprovider.java,75067,138,0,0
37855,379,0,0,380,379,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/itemdefinitionproviderimpl.java,75067,380,0,0
37861,102,0,0,103,103,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/nodedefinitionimpl.java,75067,103,0,0
37867,193,0,0,194,194,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/nodetypecache.java,75067,194,0,0
37871,48,0,0,49,49,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/nodetypeconflictexception.java,75067,49,0,0
37878,473,0,0,474,474,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/nodetypeimpl.java,75067,474,0,0
37882,428,0,0,429,429,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/nodetypemanagerimpl.java,75067,429,0,0
37889,164,0,0,165,165,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/nodetyperegistry.java,75067,165,0,0
37893,810,0,0,811,811,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/nodetyperegistryimpl.java,75067,811,0,0
37899,49,0,0,50,50,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/nodetyperegistrylistener.java,75067,50,0,0
37904,55,0,0,56,55,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/nodetypestorage.java,75067,56,0,0
37910,120,0,0,121,121,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/propertydefinitionimpl.java,75067,121,0,0
37915,914,0,0,915,915,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/nodetype/valueconstraint.java,75067,915,0,0
37921,129,0,0,130,130,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/observation/eventimpl.java,75067,130,0,0
37927,166,0,0,167,167,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/observation/filteredeventiterator.java,75067,167,0,0
37933,47,0,0,48,48,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/observation/internaleventlistener.java,75067,48,0,0
37938,224,0,0,225,225,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/observation/observationmanagerimpl.java,75067,225,0,0
37944,101,0,0,102,101,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/operation/abstractcopy.java,75067,102,0,0
37949,83,0,0,84,83,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/operation/abstractoperation.java,75067,84,0,0
37955,118,0,0,119,118,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/operation/addlabel.java,75067,119,0,0
37960,101,0,0,102,101,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/operation/addnode.java,75067,102,0,0
37966,118,0,0,119,118,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/operation/addproperty.java,75067,119,0,0
37971,97,0,0,98,97,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/operation/checkin.java,75067,98,0,0
37977,90,0,0,91,90,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/operation/checkout.java,75067,91,0,0
37982,93,0,0,94,93,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/operation/clone.java,75067,94,0,0
37987,59,0,0,60,59,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/operation/copy.java,75067,60,0,0
37993,107,0,0,108,107,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/operation/lockoperation.java,75067,108,0,0
37999,72,0,0,73,72,12,1,0,0,0,'2007-10-22 12:17:19+00:00',jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/operation/lockrefresh.java,75067,73,0,0
