change_id,commit_id,changed_file
221,30e35cb44b6ea11d0eac8ce0d986517f3224852a,hw/kdrive/savage/s3reg.h
222,94368c3b92b8513d5135fb3c20165f108b0e96fd,hw/kdrive/src/kinput.c
223,c97fb611dd7dedef6d075ef9d56f3d32c8018d39,hw/kdrive/trident/trident.h
224,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/sis530/sisio.c
225,6171187e92152a443f7d5dd7f0dad866b3e275ea,hw/kdrive/src/kshadow.c
226,4b54f22b6accf438f31fbbe79877545c38375351,hw/kdrive/savage/s3draw.h
227,e0ccbaab226bd3e1d619d66c9ec718c67c0a559a,hw/kdrive/fbdev/fbinit.c
228,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/sis530/sisstub.c
229,3731c184d69e3c1face0c731926433d522d48067,hw/kdrive/src/kinput.c
230,30e35cb44b6ea11d0eac8ce0d986517f3224852a,hw/kdrive/savage/s3stub.c
231,94368c3b92b8513d5135fb3c20165f108b0e96fd,hw/kdrive/src/kkeymap.h
232,c97fb611dd7dedef6d075ef9d56f3d32c8018d39,hw/kdrive/trident/tridentcurs.c
233,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/src/kcmap.c
234,6171187e92152a443f7d5dd7f0dad866b3e275ea,hw/kdrive/trident/trident.c
235,4b54f22b6accf438f31fbbe79877545c38375351,hw/kdrive/savage/s3gc.c
236,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/src/kcolor.c
237,3731c184d69e3c1face0c731926433d522d48067,hw/kdrive/src/kmode.c
238,30e35cb44b6ea11d0eac8ce0d986517f3224852a,hw/kdrive/sis530/sis.c
239,c97fb611dd7dedef6d075ef9d56f3d32c8018d39,hw/kdrive/trio/Imakefile
240,b814019be970bc45f808ec19eef0a48b789d6646,hw/kdrive/fbdev/fbdev.c
241,fae164a4958b95e3ba4e4d5125da4611fcb14f6d,hw/kdrive/src/kinput.c
242,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/src/kdrive.c
243,6171187e92152a443f7d5dd7f0dad866b3e275ea,hw/kdrive/vesa/vbe.c
244,4b54f22b6accf438f31fbbe79877545c38375351,hw/kdrive/savage/s3reg.c
245,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/src/kdrive.h
246,3731c184d69e3c1face0c731926433d522d48067,hw/kdrive/trident/trident.c
247,30e35cb44b6ea11d0eac8ce0d986517f3224852a,hw/kdrive/sis530/sis.h
248,c97fb611dd7dedef6d075ef9d56f3d32c8018d39,hw/kdrive/trio/s3.c
249,15d45ffbd9af5ccce07264d6182b2222c417a2a5,hw/kdrive/src/kinput.c
250,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/src/kinfo.c
251,fb8b58270fcaee236337d3818df04e651acbcea9,hw/kdrive/linux/keyboard.c
252,6171187e92152a443f7d5dd7f0dad866b3e275ea,hw/kdrive/vesa/vesa.c
253,4b54f22b6accf438f31fbbe79877545c38375351,hw/kdrive/savage/s3reg.h
254,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/src/kinput.c
255,3731c184d69e3c1face0c731926433d522d48067,hw/kdrive/trident/tridentcurs.c
256,30e35cb44b6ea11d0eac8ce0d986517f3224852a,hw/kdrive/sis530/sisdraw.c
257,c97fb611dd7dedef6d075ef9d56f3d32c8018d39,hw/kdrive/trio/s3.h
258,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/src/kkeymap.c
259,5f5b9ed1ad0591d70354c2b90609051d169fc33e,hw/kdrive/src/kinput.c
260,d579bd5676ea570a8f2765cd2f6ba40074171593,hw/kdrive/linux/keyboard.c
261,4b54f22b6accf438f31fbbe79877545c38375351,hw/kdrive/savage/s3rtst.c
262,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/src/kkeymap.h
263,f16d5d6817f15be35293ee995d073eb57fafe283,hw/kdrive/trident/trident.c
264,3731c184d69e3c1face0c731926433d522d48067,hw/kdrive/trident/tridentdraw.c
265,30e35cb44b6ea11d0eac8ce0d986517f3224852a,hw/kdrive/sis530/sisstub.c
266,c97fb611dd7dedef6d075ef9d56f3d32c8018d39,hw/kdrive/ts300/Imakefile
267,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/src/kloadmap.c
268,4b54f22b6accf438f31fbbe79877545c38375351,hw/kdrive/savage/s3stub.c
269,02568ec5a8f278faaa26c973fcb424da3fd31f2b,hw/kdrive/vesa/vbe.c
270,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/src/kmap.c
271,f16d5d6817f15be35293ee995d073eb57fafe283,hw/kdrive/trident/trident.h
272,3731c184d69e3c1face0c731926433d522d48067,hw/kdrive/trio/s3.c
273,30e35cb44b6ea11d0eac8ce0d986517f3224852a,hw/kdrive/src/kasync.c
274,c97fb611dd7dedef6d075ef9d56f3d32c8018d39,hw/kdrive/vesa/Imakefile
275,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/src/knoop.c
276,8f634a6516caca0e4be875e696820a820e480cff,hw/kdrive/trident/Imakefile
277,30e35cb44b6ea11d0eac8ce0d986517f3224852a,hw/kdrive/src/kcolor.c
278,4b54f22b6accf438f31fbbe79877545c38375351,hw/kdrive/sis530/sis.c
279,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/src/ktest.c
280,f16d5d6817f15be35293ee995d073eb57fafe283,hw/kdrive/trident/tridentdraw.c
281,3731c184d69e3c1face0c731926433d522d48067,hw/kdrive/trio/s3.h
282,5f8e75f27d49719f5fd07d48481435f93779da6c,hw/kdrive/src/kdrive.h
283,c97fb611dd7dedef6d075ef9d56f3d32c8018d39,hw/kdrive/vesa/Xvesa.man
284,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/src/vga.c
285,8f634a6516caca0e4be875e696820a820e480cff,hw/kdrive/trident/trident.c
286,30e35cb44b6ea11d0eac8ce0d986517f3224852a,hw/kdrive/src/kcurscol.c
287,4b54f22b6accf438f31fbbe79877545c38375351,hw/kdrive/sis530/sis.h
288,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/src/vga.h
289,f16d5d6817f15be35293ee995d073eb57fafe283,hw/kdrive/trident/tridentdraw.h
290,3731c184d69e3c1face0c731926433d522d48067,hw/kdrive/trio/s3cmap.c
291,5f8e75f27d49719f5fd07d48481435f93779da6c,hw/kdrive/src/kmap.c
292,30e35cb44b6ea11d0eac8ce0d986517f3224852a,hw/kdrive/src/kdrive.c
293,c97fb611dd7dedef6d075ef9d56f3d32c8018d39,hw/kdrive/vesa/vbe.c
294,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/trident/Imakefile
295,8f634a6516caca0e4be875e696820a820e480cff,hw/kdrive/trident/trident.h
296,4b54f22b6accf438f31fbbe79877545c38375351,hw/kdrive/sis530/sisclock.c
297,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/trident/trident.c
298,3731c184d69e3c1face0c731926433d522d48067,hw/kdrive/trio/s3curs.c
299,5f8e75f27d49719f5fd07d48481435f93779da6c,hw/kdrive/trident/trident.c
300,30e35cb44b6ea11d0eac8ce0d986517f3224852a,hw/kdrive/src/kdrive.h
301,c97fb611dd7dedef6d075ef9d56f3d32c8018d39,hw/kdrive/vesa/vbe.h
302,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/trident/trident.h
